field,Gini,M20,C,A,size,n,q,z.mode,mass
EGS,0.464109027138725,-1.57948841595695,3.44124555811283,0.15261358424897,0.297044610202149,1.2109,0.8542,1.94,9.67696
EGS,0.380107261941047,-1.17932179729278,2.56528384562373,0.178869901087828,0.881436764718489,0.2314,0.2949,1.81,10.4058
EGS,0.493549454388347,-1.73257405619293,3.76039522232734,0.0531303150602321,0.42550518593942,7.3338,0.8116,1.62,10.5676
EGS,0.535223282938693,-1.86034521998964,3.43986610317347,0.0823045727617608,0.633301236846713,2.4007,0.7547,1.57,10.4271
EGS,0.427234496644195,-1.62632817479214,3.08122169265694,0.0984766635463869,0.57845254978814,1.0947,0.9222,1.61,9.66454
EGS,0.491478907539215,-1.65012086210918,2.66904658197985,0.0750209222130033,0.733880322275351,0.7407,0.7999,1.57,10.3588
EGS,0.462754182674414,-1.4087321672772,3.27746588820064,0.248914401509214,0.465379465124377,2.0452,0.3974,1.79,9.5528
EGS,0.482854228420512,-1.52790343185525,2.77339881744146,0.145193662546714,0.924582624936889,0.667,0.3743,1.61,10.1063
EGS,0.491707384674566,-1.93328357645254,4.11602612550347,0.162075733675538,0.88468093013736,2.0517,0.3984,1.6,10.2894
EGS,0.468213696162234,-1.76943290478505,3.01524692255133,0.327103294245731,0.952060519030677,1.6905,0.4937,1.73,10.3082
EGS,0.521667112930683,-1.65550413714105,2.98770740818715,0.128344755931181,0.808190501335631,0.6497,0.2403,1.87,9.48328
EGS,0.504112868683689,-1.89427056559746,3.51037765129949,0.161686323437023,0.679561610801731,5.8218,0.7865,2,10.1571
EGS,0.475587092512585,-1.77471006466121,3.43202706976148,0.0918233457126561,0.51893175246027,2.1079,0.2459,1.59,9.45156
EGS,0.503742437557387,-1.66835608940903,3.28873325188502,0.101000282245193,0.563399164449572,1.4669,0.6453,1.77,9.0115
EGS,0.470633588811671,-1.54227710432732,2.84646493172491,0.309411368730878,1.04611155652725,1.3193,0.4297,1.77,10.8872
EGS,0.513982813947417,-1.51857859364416,3.14763805978484,0.253117707914673,0.777845377731429,1.4374,0.5146,1.7,10.5096
EGS,0.468655518404135,-1.72470522734154,3.51692313371754,0.0657718862945015,0.367720056090056,2.8732,0.6847,1.58,10.1439
EGS,0.460006496329204,-1.80092083879965,3.26651482312595,0.0312554946904755,0.824334850061039,1.6447,0.6093,1.72,10.3283
EGS,0.436746947934189,-1.63019801037949,2.89443174984817,0.121412368298859,0.677027500257308,1.4328,0.7627,1.48,9.77012
EGS,0.444386215942871,-1.52407096013543,2.98315790648612,0.0777186219997529,0.447811599108138,0.7099,0.5427,1.92,9.60208
EGS,0.55652052886194,-2.08104585506364,4.51001940410099,0.0576292643676083,1.00133717671868,3.1969,0.9908,1.74,11.2343
EGS,0.520965914462332,-1.80222639765198,3.16916300646856,0.12917510043938,0.854370078476926,1.0655,0.6278,1.98,9.76217
EGS,0.345364641711603,-1.14130644442381,2.40886026743317,0.104425557818465,0.93321800700525,0.5057,0.6724,1.5,10.4403
EGS,0.49473574375107,-1.71755562339397,3.11230046937623,0.104833799343175,0.594089220404298,1.3813,0.4145,1.83,10.5455
EGS,0.314673829256324,-1.52794092316955,2.76462940723141,0.120876067020894,0.75314554846956,2.2114,0.6276,1.92,10.6448
EGS,0.540132773834423,-1.78695729288286,3.15437146789154,0.20942055850812,0.647614936544674,0.5968,0.4063,1.56,9.45585
EGS,0.472630809842739,-1.97804797234745,3.70574163356163,0.280599194098631,0.701957052683786,2.7233,0.6696,1.59,9.72363
EGS,0.345235633004809,-1.7017844208391,3.31729488791117,0.106404511273428,0.792440372181644,1.9778,0.9086,1.68,10.9815
EGS,0.451782014053423,-1.21290559138036,2.69377990164374,0.279127737300697,0.750859820744678,0.9435,0.5817,1.81,9.81345
EGS,0.46944914271731,-1.9240557309194,3.55734371469115,0.183262523214741,1.22894944890539,4.2035,0.7428,1.57,11.0203
EGS,0.490088127341146,-1.71591445974688,3.66174377208418,0.163209846414795,0.561361547776433,0.8031,0.29,1.79,9.57705
EGS,0.351938458850634,-1.60389159136304,2.73077306150029,0.12161396230835,1.1252718459284,0.8784,0.4399,1.72,10.3415
EGS,0.489925264070539,-1.76435215442184,3.47111542212372,0.0996710188030032,0.499809562410563,1.6205,0.7276,1.94,10.82
EGS,0.414218869811932,-1.49083896335318,2.83666039190263,0.0272357066951637,0.569468271323386,0.4538,0.3641,1.5,9.48284
EGS,0.539017820315196,-1.87042922739361,3.80286101140532,0.0574829456656258,0.636909820110055,4.4083,0.8765,1.81,10.8364
EGS,0.187678865306355,-1.38858945176096,2.33725669873306,0.0411461943965806,0.899453393303245,0.7817,0.7493,1.51,10.6467
EGS,0.444110907691572,-1.47084120317063,2.68783501066986,0.0959004959721911,0.710878875270173,0.5231,0.7707,2.05,9.095
EGS,0.261080870016127,-1.31420508408959,2.48161691897517,0.0928126484029607,0.85637957575333,0.4097,0.5638,1.82,10.2032
EGS,0.204543926891112,-0.966950316374441,2.09562645268777,0.0747063745801617,0.777845377731429,0.9686,0.877,1.96,10.9033
EGS,0.443746945885885,-1.70503921959642,2.87974984580299,0.19290405037155,1.16824032972742,1.0884,0.4718,1.96,9.65164
EGS,0.401453295826002,-1.60858630013393,2.6737068118944,0.0847743169369272,0.961045246463915,0.8749,0.8767,1.57,10.6082
EGS,0.487504897738041,-1.75143751645201,2.98359465734303,0.168433056932065,0.832633732266653,0.9947,0.3258,1.97,10.4926
EGS,0.428354567264622,-1.73722546338574,2.740435972208,0.100027903608617,0.873601615791922,0.9182,0.7919,1.57,9.5525
EGS,0.153197378449614,-0.659138572938224,1.85843402149143,-0.0241443107845124,0.460428478917632,0.4557,0.3113,1.88,10.11
EGS,0.22414794464238,-0.877774077755381,2.2561488861033,0.125596397561294,0.466609003502625,0.2832,0.7172,1.96,10.2419
EGS,0.553267906597972,-1.96967138166946,3.72123900022431,0.219219385550976,0.813842252018923,3.2579,0.6073,1.75,9.75735
EGS,0.488288336055929,-2.00520027946755,3.47054742870908,0.0919420816617675,0.576468144111951,2.2246,0.4244,1.98,9.98706
EGS,0.514505861599181,-1.84549184431373,3.24354273819003,0.120876363762892,0.709265073244737,1.6596,0.5929,1.51,9.84431
EGS,0.265016468314665,-1.4188019017396,2.54857578327253,0.0637737085050979,0.583384033298572,2.5322,0.4947,1.98,10.5427
EGS,0.445867276523043,-1.70594267290015,2.99513098295666,0.071074543409436,0.671077362882125,1.1695,0.5253,1.59,9.75942
EGS,0.471896682352301,-1.6067652701799,4.21805885682654,0.0914576516506158,0.326450838403477,8,0.7123,1.81,10.3568
EGS,0.485956750430057,-1.69427414731931,3.4050072552483,0.057983309594625,0.475126689717116,2.0398,0.7505,1.69,10.3823
EGS,0.453142034325857,-1.0088299026279,2.83899223940426,0.139843395362951,1.04117056642393,0.3119,0.2456,1.87,10.6035
EGS,0.212264651417546,-0.761623779384515,2.24829049857301,0.0804696094069708,0.796766739394255,0.5578,0.2719,1.99,10.0793
EGS,0.523774246033639,-1.81892800047656,3.10509613995309,0.206527811486104,0.943597590942929,1.4392,0.622,1.75,9.68884
EGS,0.452359205530786,-1.60612596406943,3.08393538593889,0.0672320302632808,0.500954603000412,0.5846,0.2331,1.8,10.7668
EGS,0.295046509701383,-1.86438414249738,2.83366837020447,0.143168983430622,0.94116563434512,3.9787,0.5191,1.56,9.53531
EGS,0.296651019635181,-1.49109594237041,3.21066132749573,0.107043329001846,0.592157217823159,1.0615,0.326,1.79,9.47327
EGS,0.500428391524511,-1.5914457072919,3.74364920133909,0.161074583255581,0.361433779951221,6.0783,0.8055,1.64,10.4181
EGS,0.45335676031949,-1.63314252673645,2.85132466524779,0.0744690690936008,0.513381520664874,0.3882,0.3011,1.97,9.6949
EGS,0.506746828511163,-1.59941710335463,3.65619652909667,0.10312507933969,0.411819751054662,4.6851,0.6187,1.95,10.7532
EGS,0.490675595375909,-1.74492902715195,3.78735277967056,0.100891064407492,0.418718384251315,8,0.8555,1.76,10.4038
EGS,0.398192177349297,-1.20689956385601,2.33117443651366,0.0583805904803629,0.753905917717706,0.2484,0.8289,1.81,10.252
EGS,0.441254249894984,-1.40704829212819,3.05248910387872,0.145517869809338,0.497511575238723,0.3851,0.251,1.99,9.65482
EGS,0.3952472157832,-1.55458292295983,3.07644621923196,0.162730058172053,1.10419843689366,1.976,0.3676,1.75,10.3076
EGS,0.192699970201809,-0.974168047453104,2.44975375495816,0.0973482480625844,0.874257226852897,0.6779,0.493,1.75,10.1336
EGS,0.36240237281255,-1.59040129794754,3.0942645137921,0.123388142807264,0.708456793696412,3.3049,0.1216,1.96,10.1397
EGS,0.477293564481721,-1.2677160369711,3.83982349397491,0.172874462265339,0.689604937597305,0.7951,0.3952,1.56,10.2172
EGS,0.289595399835208,-1.22433116256454,2.48596660734746,0.143048142351512,1.00988359494194,0.7903,0.5948,1.5,11.0688
EGS,0.3561028995861,-1.07927050775938,2.71137495962507,0.11180061462392,0.765969178370751,0.2,0.4626,1.98,9.7703
EGS,0.428536042627277,-1.64036798209706,2.73082770318597,0.0614955470908597,0.559316508017982,0.9056,0.8788,1.88,10.4304
EGS,0.408681452405222,-1.54711128542017,3.22859305656217,0.076129409782418,0.487036474182541,2.8272,0.564,1.97,10.3759
EGS,0.511700752685164,-1.7420649019126,3.76355894260726,0.0908967795970277,0.415972660314964,3.5793,0.9939,1.74,9.7
EGS,0.332663095837674,-1.25649480435786,2.59631013562501,0.159638651996317,0.870316152419883,1.0069,0.7448,2,9.79263
EGS,0.516040120157656,-1.60903015332148,3.58991479393295,0.0404541183671022,0.363015554597994,1.6592,0.6337,1.87,10.2598
EGS,0.139959437281348,-0.954090521382095,2.27571192546908,-0.0037528437937217,0.33681692866586,1.6211,0.2276,1.87,10.3391
EGS,0.516782971911569,-1.88663756934695,3.11727380973716,0.257305117216234,1.01271637356378,1.9909,0.4706,1.74,9.25297
EGS,0.389155935742667,-0.83008148741722,1.64147368281925,0.146059108363971,0.978181740715126,2.4812,0.3002,1.7,9.89261
EGS,0.368754929843022,-1.46723943370513,3.10758453299212,0.23541258881163,0.767463753798501,1.8939,0.2521,1.94,10.031
EGS,0.39934168618207,-1.25900759350111,2.61072264840665,0.130281904149534,0.78005203571873,0.4479,0.4343,1.97,9.37196
EGS,0.390344098436882,-1.57198227778657,2.66952808947143,0.124140865404471,0.957461472963438,0.441,0.4066,1.57,10.3254
EGS,0.505616043174925,-1.62338927726726,3.26055797292845,0.100847513645729,0.553136025404113,1.6112,0.8905,1.95,9.51969
EGS,0.367547144176677,-1.356393718695,3.11865832235691,0.187988380058707,0.895623198216277,1.894,0.4629,1.98,9.5744
EGS,0.497879821298383,-1.64016995120298,3.20150709460722,0.0493297573305023,0.629671973515202,1.4527,0.5082,1.57,9.7199
EGS,0.542234996202946,-1.87227202906672,3.25590828373691,0.117384498515372,0.91524002124102,0.9493,0.32,1.89,9.54959
EGS,0.489138695092167,-1.63789154430171,2.80607691830209,0.203047245339012,0.656402515182856,0.8974,0.4984,1.96,9.64156
EGS,0.509125096633125,-1.97282807456226,3.79281339929368,0.051763337564569,1.00647373626503,2.9892,0.6139,1.6,11.19
EGS,0.453244270715701,-1.84462442596032,3.53423099042951,0.289385238329689,0.885975270156695,4.2976,0.7757,1.55,10.0901
EGS,0.365186699141285,-1.18202224894147,2.60672414070331,0.19639058310261,0.827802828562735,0.9857,0.6314,1.94,11.2535
EGS,0.382979516221774,-1.37528725839934,2.56367278566552,0.0761287957730312,0.898178476442293,0.4054,0.5062,1.5,10.3363
EGS,0.370734837180819,-1.18693199585354,2.3202093845161,0.122606969303266,0.899453393303245,0.5034,0.6315,1.44,9.68825
EGS,0.373031716975663,-1.25434562535152,2.59760153694907,0.129006127661188,1.02060632544965,0.6216,0.5478,1.57,9.96962
EGS,0.344087872829758,-1.27929039651973,3.41110152862729,0.224306806877765,0.865033456255222,0.3483,0.547,2.02,10.7387
EGS,0.520290359795043,-1.63770667623178,3.05229975335521,0.202708687193498,1.06886755189353,0.7837,0.4049,2.06,9.91971
EGS,0.403431817968137,-1.68926766180072,2.72011318198172,0.120629463175344,1.16922080856532,1.3995,0.8058,1.5,10.773
EGS,0.552497072203648,-1.65805724683941,3.36845179178962,0.142257040117561,0.391857996084118,1.7422,0.835,1.64,10.41
EGS,0.45959865596544,-1.63250827825673,3.05612638898237,0.0430597202051341,0.508897753383852,0.6635,0.3974,2,9.44607
EGS,0.491519870970368,-1.75118952176842,3.04950427945849,0.219795007256341,0.808899129706171,3.1134,0.9492,1.73,10.2806
EGS,0.038291073279756,-0.977113786202244,2.50893012067646,-0.0445203648792007,0.117264602856701,0.2,0.6516,1.55,9.92974
EGS,0.507875549529904,-1.78786733302043,3.52423157608806,0.13538691058002,0.504374128041958,1.958,0.5542,1.66,9.6249
EGS,0.45353781770331,-1.21008470756364,3.1264260207239,0.31504846420017,1.03010574048604,1.8167,0.5207,1.58,10.4575
EGS,0.397241402150283,-1.27046316352856,2.85071452535872,0.163551325922969,0.619581893487577,1.776,0.2115,1.96,9.56388
EGS,0.527187834536867,-1.66972758711978,2.94581903173967,0.0710263382189314,0.840850711595962,0.8418,0.2652,1.8,9.5022
EGS,0.317009125635171,-0.946012224573518,2.07569098636908,0.186610585256179,0.813137931461182,0.424,0.4548,1.87,9.881
EGS,0.439434367159645,-0.65565690205677,2.13133797691419,0.283544121260184,0.963427022722496,1.612,0.4789,1.72,10.2492
EGS,0.464360017448558,-1.7081989532086,3.63035883881817,0.145623785912473,0.403385688661799,2.7649,0.4954,1.6,11.0504
EGS,0.249693717288494,-1.05350792389461,2.84784676837894,0.219603466045443,0.800354180945074,0.796,0.9519,1.47,10.8667
EGS,0.451516848321049,-1.67460588561732,3.26439487979179,0.0682536701621516,0.407624533839585,1.0269,0.4156,1.64,10.3508
EGS,0.515772439350026,-1.90951102501669,3.54350359262805,0.156018867716985,0.624188513743212,3.0126,0.5088,1.93,9.55988
EGS,0.522102987270106,-1.61938688729295,3.64985663957638,0.268734179260468,0.927675917703212,5.7959,0.6482,1.74,10.4588
EGS,0.483322252321313,-1.8347873360899,3.52186421758762,0.122973089714915,0.504374128041958,2.8627,0.8252,1.65,9.90435
EGS,0.417336377316786,-1.46437147519273,3.18113975903383,0.0867553789840879,0.973484562356477,0.264,0.5101,1.59,9.6313
EGS,0.450262597290429,-1.25389217226651,2.3873874561673,0.174299316624115,1.05429508324463,0.4382,0.5094,1.58,9.58714
EGS,0.525276725116936,-2.1009418155215,3.79350754801874,0.0777921306893408,0.824334850061039,6.5482,0.6771,1.75,10.3413
EGS,0.392004912849338,-1.40578225070116,2.81148009793241,0.138568526526212,0.626936238751394,1.3099,0.5079,1.97,10.1142
EGS,0.169959206850766,-0.758482890176178,1.8302650386461,0.0508974461095489,0.219381983742944,0.3075,0.3759,1.99,10.1871
EGS,0.495874281181212,-1.02478869414516,2.0278746292878,0.279757319898368,0.796047311040425,2.0617,0.8763,1.52,9.92235
EGS,0.436111955031154,-1.23217778533346,2.47354939048712,0.177926392618696,0.917116155812364,0.4951,0.5667,2.02,9.51309
EGS,0.456210860468379,-1.94423153680801,3.26179864402226,0.107607570858135,0.591188848871325,3.2809,0.8425,1.86,10.4337
EGS,0.471977067550509,-1.57604652114565,2.93134677658643,0.117688604933818,0.934445118655651,0.798,0.4557,1.89,10.0154
EGS,0.366186890173283,-0.798428555654828,2.28109349038677,0.229957719828509,0.843571918423369,2.9799,0.2571,1.72,9.8948
EGS,0.535099916881064,-1.64697039958499,3.60311642572153,0.229041048048085,0.596014960366861,2.2789,0.2621,1.87,9.64728
EGS,0.364167001729147,-0.793900934656721,2.2906705721038,0.224847938258962,0.83743676850263,2.323,0.7168,1.79,9.90434
EGS,0.430620689048743,-1.48957408744612,2.55450500336957,0.188461910821006,1.13943949543907,0.719,0.6924,1.53,10.2851
EGS,0.486052673453467,-1.5420074367279,3.68447874618628,0.14051811632394,0.343553934334843,4.6686,0.6121,1.73,9.85744
EGS,0.451327625713274,-1.83635430733707,3.26453212851638,0.0778864800036867,0.750096363688339,1.8113,0.424,1.75,10.9429
EGS,0.409079643196946,-1.32744826800733,3.78106468765298,0.278894081341447,0.854370078476926,0.3575,0.2423,1.77,9.49341
EGS,0.454541194903911,-1.77261508307392,3.1727420930245,0.154125581596295,0.885328336685868,2.4875,0.524,1.79,9.64929
EGS,0.411861693849069,-0.971604124839176,3.26798345885068,0.145797560870676,0.987509072015372,0.2431,0.2006,1.78,9.6329
EGS,0.108970595887106,-1.11064318954898,2.12121475801839,0.0244305023555253,0.418718384251315,1.4941,0.6189,1.96,10.8048
EGS,0.471358097444656,-1.52470919755246,2.96568438729513,0.335972088807413,1.14695732162115,2.2643,0.505,1.86,9.94947
EGS,0.463090609014666,-1.64901222684857,3.95717384297699,0.119033826732685,0.409027720549843,4.2775,0.7529,1.56,10.8847
EGS,0.214397588059732,-1.01652578604039,1.95183157625077,0.188599104065014,0.738549809399842,2.4453,0.1035,1.79,10.318
EGS,0.379091621925431,-1.18678121139663,2.87973056661879,0.268145714486347,0.659884781078807,2.0395,0.7706,1.73,9.52453
EGS,0.541969417384688,-2.09977248982997,3.98063435578627,0.0650432177582635,1.18383054821625,3.5809,0.6915,1.58,10.9572
EGS,0.482069746890473,-1.77556285479088,2.90600340181107,0.0786071115255537,0.896901747330038,0.7788,0.4315,1.78,9.43847
EGS,0.478127340037638,-1.22571821881946,2.39200368333999,0.109010913934508,1.01835829116612,0.4304,0.4408,1.96,9.74398
EGS,0.485816041618889,-1.7684584910219,3.73454280157801,0.0380762796900956,0.48938365150941,2.9016,0.5979,1.61,10.4957
EGS,0.476254534696229,-1.6802183228082,3.52255539792578,0.0504598159362541,0.36615860506154,2.6584,0.6137,1.98,10.6126
EGS,0.496658254651054,-1.64886183460443,4.22976376843524,0.187296703136588,0.648499052910661,3.8821,0.2008,1.91,9.83316
EGS,0.738102519180257,-1.30862046665969,1.09256700576228,0.772488612782485,1.79092650244011,0.2762,0.2643,1.96,8.285
EGS,0.576797374744879,-1.69290274660421,3.32985366396635,0.165898903861784,0.420084516377709,2.7278,0.7943,1.73,10.51
EGS,0.393179299679538,-1.4434362084037,2.45480662321875,0.108549130532229,0.961045246463915,0.6418,0.5379,1.69,10.8575
EGS,0.425964453221465,-1.45490928494465,2.59941876080728,0.0665857566021835,1.09534178364743,0.4876,0.4751,1.51,10.3634
EGS,0.473040980827624,-1.61516034494177,2.94732740318733,0.242919202080633,0.896901747330038,0.7648,0.8255,1.58,9.64319
EGS,0.513349430505715,-1.66645814548998,3.54893499095967,0.0751346447869722,0.34188212911278,1.1493,0.588,1.59,10.3847
EGS,0.412493722625161,-0.945846307375303,2.33413343027941,0.389132542127967,0.893701944952772,2.5615,0.658,1.58,9.46958
EGS,0.479931541386954,-1.51841256772491,3.08264903132257,0.0428356031912838,0.636009593765976,0.6753,0.3404,1.58,9.83886
EGS,0.395841411609951,-1.3915957899472,3.56210125129411,0.124832592701477,1.03121756567797,0.6939,0.6181,1.86,9.96376
EGS,0.44445359274168,-1.22327126802791,3.06618449299426,0.198286284527861,0.692092997168277,1.2175,0.2597,1.49,10.1571
EGS,0.462219352831884,-1.64721999029919,4.08932168480634,0.0481126601795071,0.370823233942262,3.5073,0.8121,1.65,10.6215
EGS,0.395625004373574,-1.33765868929137,2.46721296829542,0.106179326283621,1.05971565924847,0.5137,0.7024,1.72,10.2175
EGS,0.528359779482645,-1.69567435253071,3.43024911787221,0.18571261469164,0.677873256365023,1.9558,0.7374,1.87,9.57605
EGS,0.42226022268151,-1.52955180131215,3.05190936790719,0.118109314835737,0.432185424572195,0.9994,0.7182,1.76,9.4234
EGS,0.482701400036862,-1.33055055151965,2.85481384419441,0.178928997397069,0.834695560596246,0.7808,0.6667,1.78,8.605
EGS,0.535588895172074,-1.94642369938964,4.26940265073312,0.133502649542127,0.79099299129819,5.3073,0.5457,1.69,11.4485
EGS,0.484618243542504,-1.69657052241939,3.3892813338916,0.119665033167881,0.437456173317619,2.3294,0.4803,1.88,9.52
EGS,0.332495909894695,-1.39138490541319,2.80184717633057,0.0938766468558302,0.652023530240336,0.8586,0.2514,1.72,9.64706
EGS,0.499487826493193,-1.71903892262718,3.01288669385277,0.0665462679920599,0.68292579775294,0.9722,0.5145,1.56,9.6998
EGS,0.456389571562302,-1.71527617344351,3.06313503317334,0.0389715039425546,0.685438102243576,1.4678,0.5459,1.58,9.77425
